STNAME,CTYNAME,YEAR,POPULATION,Deaths,Death Rate (%),Indicator
Colorado,Saguache County,2013,6240,2.0,0.03205128205128205,Control
Colorado,San Juan County,2013,692,6.0,0.8670520231213873,Control
Colorado,San Miguel County,2013,7632,5.0,0.06551362683438156,Control
Colorado,Sedgwick County,2013,2338,1.0,0.0427715996578272,Control
Colorado,Summit County,2013,28741,3.0,0.010438050172227828,Control
Colorado,Teller County,2013,23372,5.0,0.021393119972616805,Control
Colorado,Washington County,2013,4731,7.0,0.14796026210103572,Control
Colorado,Weld County,2013,270105,20.0,0.007404527868791766,Control
Colorado,Yuma County,2013,10139,4.0,0.03945162244797317,Control
Colorado,Adams County,2014,479954,88.0,0.018335090446167757,Control
Colorado,Alamosa County,2014,15807,3.0,0.01897893338394382,Control
Colorado,Arapahoe County,2014,619681,99.0,0.015975961825519906,Control
Colorado,Archuleta County,2014,12240,7.0,0.05718954248366013,Control
Colorado,Baca County,2014,3586,7.0,0.19520356943669828,Control
Colorado,Bent County,2014,5821,1.0,0.017179178835251677,Control
Colorado,Boulder County,2014,312525,33.0,0.010559155267578594,Control
Colorado,Broomfield County,2014,61791,1.0,0.0016183586606463725,Control
Colorado,Chaffee County,2014,18471,2.0,0.010827784093985165,Control
Colorado,Cheyenne County,2014,1845,5.0,0.27100271002710025,Control
Colorado,Clear Creek County,2014,9124,4.0,0.04384042086804033,Control
Colorado,Conejos County,2014,8230,2.0,0.024301336573511544,Control
Colorado,Costilla County,2014,3560,9.0,0.25280898876404495,Control
Colorado,Crowley County,2014,5610,1.0,0.017825311942959002,Control
Colorado,Custer County,2014,4339,8.0,0.18437427978796958,Control
Colorado,Delta County,2014,29973,1.0,0.003336336035765522,Control
Colorado,Denver County,2014,664540,130.0,0.019562404068980046,Control
Colorado,Dolores County,2014,1976,0.0,0.0,Control
Colorado,Douglas County,2014,314783,15.0,0.004765187446590191,Control
Colorado,Eagle County,2014,53276,0.0,0.0,Control
Colorado,Elbert County,2014,24035,6.0,0.0249635947576451,Control
Colorado,El Paso County,2014,662968,132.0,0.01991046325011162,Control
Colorado,Fremont County,2014,46185,4.0,0.008660820612753058,Control
Colorado,Garfield County,2014,57174,2.0,0.0034980935390212333,Control
Colorado,Gilpin County,2014,5754,7.0,0.12165450121654502,Control
Colorado,Grand County,2014,14569,9.0,0.06177500171597227,Control
Colorado,Gunnison County,2014,15786,4.0,0.02533890789306981,Control
Colorado,Hinsdale County,2014,772,0.0,0.0,Control
Colorado,Huerfano County,2014,6399,4.0,0.06250976715111736,Control
Colorado,Jackson County,2014,1385,3.0,0.21660649819494585,Control
Colorado,Jefferson County,2014,559099,80.0,0.014308736019917761,Control
Colorado,Kiowa County,2014,1382,7.0,0.5065123010130246,Control
Colorado,Kit Carson County,2014,8028,2.0,0.02491280518186348,Control
Colorado,Lake County,2014,7333,8.0,0.10909586799399973,Control
Colorado,La Plata County,2014,53941,2.0,0.003707754769099572,Control
Colorado,Larimer County,2014,324272,54.0,0.01665268663344353,Control
Colorado,Las Animas County,2014,14054,9.0,0.064038707841184,Control
Colorado,Lincoln County,2014,5503,0.0,0.0,Control
Colorado,Logan County,2014,22446,7.0,0.03118595740889245,Control
Colorado,Mesa County,2014,147215,17.0,0.011547736304045104,Control
Colorado,Mineral County,2014,703,8.0,1.1379800853485065,Control
Colorado,Moffat County,2014,12941,3.0,0.02318213430183139,Control
Colorado,Montezuma County,2014,25551,3.0,0.011741223435481977,Control
Colorado,Montrose County,2014,40622,6.0,0.014770321500664664,Control
Colorado,Morgan County,2014,28098,3.0,0.010676916506512918,Control
Colorado,Otero County,2014,18334,3.0,0.01636304134395113,Control
Colorado,Ouray County,2014,4576,2.0,0.043706293706293704,Control
Colorado,Park County,2014,16392,3.0,0.018301610541727673,Control
Colorado,Phillips County,2014,4394,9.0,0.2048247610377788,Control
Colorado,Pitkin County,2014,17730,6.0,0.0338409475465313,Control
Colorado,Prowers County,2014,12064,6.0,0.04973474801061008,Control
Colorado,Pueblo County,2014,161434,37.0,0.022919583235254035,Control
Colorado,Rio Blanco County,2014,6604,1.0,0.015142337976983646,Control
Colorado,Rio Grande County,2014,11505,0.0,0.0,Control
Colorado,Routt County,2014,24085,8.0,0.033215694415611376,Control
Colorado,Saguache County,2014,6195,3.0,0.048426150121065374,Control
Colorado,San Juan County,2014,712,7.0,0.9831460674157303,Control
Colorado,San Miguel County,2014,7751,6.0,0.07740936653335054,Control
Colorado,Sedgwick County,2014,2332,1.0,0.04288164665523156,Control
Colorado,Summit County,2014,29333,9.0,0.03068216684280503,Control
Colorado,Teller County,2014,23458,6.0,0.025577628101287407,Control
Colorado,Washington County,2014,4720,9.0,0.1906779661016949,Control
Colorado,Weld County,2014,277480,29.0,0.010451203690356061,Control
Colorado,Yuma County,2014,10191,1.0,0.009812579727210283,Control
Colorado,Adams County,2015,490448,84.0,0.01712719799040877,Control
Colorado,Alamosa County,2015,15894,2.0,0.012583364791745313,Control
Colorado,Arapahoe County,2015,631688,98.0,0.015513987918086143,Control
Colorado,Archuleta County,2015,12399,3.0,0.024195499637067505,Control
Colorado,Baca County,2015,3554,5.0,0.14068655036578503,Control
Colorado,Bent County,2015,5891,5.0,0.08487523340689188,Control
Colorado,Boulder County,2015,318408,32.0,0.010049998743750156,Control
Colorado,Broomfield County,2015,64914,4.0,0.006161998952460178,Control
Colorado,Chaffee County,2015,18635,4.0,0.021464985242822646,Control
Colorado,Cheyenne County,2015,1826,0.0,0.0,Control
Colorado,Clear Creek County,2015,9246,4.0,0.043261951113995244,Control
Colorado,Conejos County,2015,8064,1.0,0.01240079365079365,Control
Colorado,Costilla County,2015,3576,2.0,0.05592841163310962,Control
Colorado,Crowley County,2015,5633,2.0,0.03550505947097461,Control
Colorado,Custer County,2015,4434,5.0,0.11276499774470004,Control
Colorado,Delta County,2015,29925,5.0,0.01670843776106934,Control
Colorado,Denver County,2015,683328,107.0,0.01565865879928819,Control
Colorado,Dolores County,2015,1980,6.0,0.30303030303030304,Control
Colorado,Douglas County,2015,322333,18.0,0.005584287057173792,Control
Colorado,Eagle County,2015,53863,0.0,0.0,Control
Colorado,Elbert County,2015,24634,5.0,0.020297150280100675,Control
Colorado,El Paso County,2015,674094,143.0,0.02121365862921195,Control
Colorado,Fremont County,2015,46327,3.0,0.006475705312236925,Control
Colorado,Garfield County,2015,57724,3.0,0.00519714503499411,Control
Colorado,Gilpin County,2015,5813,6.0,0.10321692757612248,Control
Colorado,Grand County,2015,14742,0.0,0.0,Control
Colorado,Gunnison County,2015,16125,6.0,0.037209302325581395,Control
Colorado,Hinsdale County,2015,762,3.0,0.3937007874015748,Control
Colorado,Huerfano County,2015,6408,0.0,0.0,Control
Colorado,Jackson County,2015,1352,4.0,0.2958579881656805,Control
Colorado,Jefferson County,2015,565240,85.0,0.015037860024060577,Control
Colorado,Kiowa County,2015,1386,3.0,0.21645021645021645,Control
Colorado,Kit Carson County,2015,8223,9.0,0.10944910616563298,Control
Colorado,Lake County,2015,7455,6.0,0.08048289738430583,Control
Colorado,La Plata County,2015,54776,5.0,0.009128085292828976,Control
Colorado,Larimer County,2015,333637,40.0,0.011989077949987562,Control
Colorado,Las Animas County,2015,14048,11.0,0.07830296127562643,Control
Colorado,Lincoln County,2015,5545,4.0,0.0721370604147881,Control
Colorado,Logan County,2015,22484,0.0,0.0,Control
Colorado,Mesa County,2015,148159,26.0,0.017548714556658726,Control
Colorado,Mineral County,2015,742,1.0,0.1347708894878706,Control
Colorado,Moffat County,2015,12946,3.0,0.023173180905298935,Control
Colorado,Montezuma County,2015,25763,5.0,0.019407677677289136,Control
Colorado,Montrose County,2015,40609,3.0,0.007387524932896648,Control
Colorado,Morgan County,2015,28245,6.0,0.021242697822623474,Control
Colorado,Otero County,2015,18182,2.0,0.010999890001099988,Control
Colorado,Ouray County,2015,4611,6.0,0.13012361743656473,Control
Colorado,Park County,2015,16739,0.0,0.0,Control
Colorado,Phillips County,2015,4328,3.0,0.06931608133086876,Control
Colorado,Pitkin County,2015,17962,5.0,0.027836543814719963,Control
Colorado,Prowers County,2015,11937,0.0,0.0,Control
Colorado,Pueblo County,2015,163101,44.0,0.02697714912845415,Control
Colorado,Rio Blanco County,2015,6487,1.0,0.015415446277169724,Control
Colorado,Rio Grande County,2015,11355,1.0,0.008806693086745927,Control
Colorado,Routt County,2015,24388,7.0,0.02870264064293915,Control
Colorado,Saguache County,2015,6250,9.0,0.144,Control
Colorado,San Juan County,2015,690,0.0,0.0,Control
Colorado,San Miguel County,2015,7850,5.0,0.06369426751592357,Control
Colorado,Sedgwick County,2015,2373,9.0,0.37926675094816686,Control
Colorado,Summit County,2015,30064,8.0,0.026609898882384245,Control
Colorado,Teller County,2015,23421,6.0,0.025618035096708083,Control
Colorado,Washington County,2015,4775,4.0,0.08376963350785341,Control
Colorado,Weld County,2015,286493,39.0,0.013612898046374606,Control
Colorado,Yuma County,2015,10044,3.0,0.02986857825567503,Control
Florida,Alachua County,2003,225862,11.0,0.0048702304947268685,Treatment
Florida,Baker County,2003,23285,4.0,0.017178441056474127,Treatment
Florida,Bay County,2003,154726,21.0,0.013572379561288988,Treatment
Florida,Bradford County,2003,27097,5.0,0.01845222718382109,Treatment
Florida,Brevard County,2003,502985,97.0,0.01928486933009931,Treatment
Florida,Broward County,2003,1719073,230.0,0.013379303845735463,Treatment
Florida,Calhoun County,2003,12986,5.0,0.03850300323425227,Treatment
Florida,Charlotte County,2003,152138,3.0,0.0019718939383980335,Treatment
Florida,Citrus County,2003,125757,16.0,0.012722949815914819,Treatment
Florida,Clay County,2003,155357,16.0,0.010298860044928778,Treatment
Florida,Collier County,2003,284896,29.0,0.01017915309446254,Treatment
Florida,Columbia County,2003,59898,5.0,0.008347524124344719,Treatment
Florida,DeSoto County,2003,33531,3.0,0.008946944618412812,Treatment
Florida,Dixie County,2003,13895,4.0,0.02878733357322778,Treatment
Florida,Duval County,2003,812238,127.0,0.015635811178496942,Treatment
Florida,Escambia County,2003,301040,27.0,0.008968907786340685,Treatment
Florida,Flagler County,2003,62154,2.0,0.0032178138172925313,Treatment
Florida,Franklin County,2003,9950,5.0,0.05025125628140704,Treatment
Florida,Gadsden County,2003,45223,7.0,0.015478849258120868,Treatment
Florida,Gilchrist County,2003,15448,1.0,0.00647332988089073,Treatment
Florida,Glades County,2003,10946,0.0,0.0,Treatment
Florida,Gulf County,2003,15210,5.0,0.03287310979618672,Treatment
Florida,Hamilton County,2003,13850,8.0,0.05776173285198556,Treatment
Florida,Hardee County,2003,27416,8.0,0.029180040852057193,Treatment
Florida,Hendry County,2003,36424,9.0,0.0247089830880738,Treatment
Florida,Hernando County,2003,142368,15.0,0.010536075522589346,Treatment
Florida,Highlands County,2003,90700,10.0,0.011025358324145534,Treatment
Florida,Hillsborough County,2003,1071415,126.0,0.011760148961886851,Treatment
Florida,Holmes County,2003,18876,3.0,0.01589319771137953,Treatment
Florida,Indian River County,2003,119836,10.0,0.008344737808338063,Treatment
Florida,Jackson County,2003,46688,5.0,0.01070938999314599,Treatment
Florida,Jefferson County,2003,13405,2.0,0.014919806042521447,Treatment
Florida,Lafayette County,2003,7228,8.0,0.11068068622025456,Treatment
Florida,Lake County,2003,246008,17.0,0.006910344379044584,Treatment
Florida,Lee County,2003,490139,77.0,0.015709829252518164,Treatment
Florida,Leon County,2003,248102,11.0,0.004433660349372435,Treatment
Florida,Levy County,2003,35946,9.0,0.02503755633450175,Treatment
Florida,Liberty County,2003,7210,9.0,0.12482662968099861,Treatment
Florida,Madison County,2003,18619,8.0,0.04296686180783071,Treatment
Florida,Manatee County,2003,286175,42.0,0.014676334410762645,Treatment
Florida,Marion County,2003,279156,43.0,0.015403573629081947,Treatment
Florida,Martin County,2003,134556,15.0,0.011147774904129135,Treatment
Florida,Miami-Dade County,2003,2352658,94.0,0.003995480856121034,Treatment
Florida,Monroe County,2003,78880,17.0,0.021551724137931036,Treatment
Florida,Nassau County,2003,61513,8.0,0.013005380976378976,Treatment
Florida,Okaloosa County,2003,178644,20.0,0.011195450169051298,Treatment
Florida,Okeechobee County,2003,37303,5.0,0.013403747687853523,Treatment
Florida,Orange County,2003,965744,83.0,0.00859441011282493,Treatment
Florida,Osceola County,2003,206016,12.0,0.005824790307548928,Treatment
Florida,Palm Beach County,2003,1208940,199.0,0.016460701110063362,Treatment
Florida,Pasco County,2003,385513,62.0,0.01608246673912423,Treatment
Florida,Pinellas County,2003,923484,135.0,0.014618553218030848,Treatment
Florida,Polk County,2003,508118,42.0,0.00826579652757824,Treatment
Florida,Putnam County,2003,71248,2.0,0.002807096339546373,Treatment
Florida,St. Johns County,2003,142313,4.0,0.002810705979074294,Treatment
Florida,St. Lucie County,2003,212555,21.0,0.009879795817553104,Treatment
Florida,Santa Rosa County,2003,132549,21.0,0.015843197609940476,Treatment
Florida,Sarasota County,2003,345161,62.0,0.017962631931185736,Treatment
Florida,Seminole County,2003,385706,33.0,0.008555739345511867,Treatment
Florida,Sumter County,2003,58797,5.0,0.008503835229688589,Treatment
Florida,Suwannee County,2003,36440,4.0,0.010976948408342482,Treatment
Florida,Taylor County,2003,19619,7.0,0.035679698251694786,Treatment
Florida,Union County,2003,13462,9.0,0.06685485069083345,Treatment
Florida,Volusia County,2003,465989,48.0,0.0103006723334671,Treatment
Florida,Wakulla County,2003,25699,0.0,0.0,Treatment
Florida,Walton County,2003,45721,8.0,0.01749743006495921,Treatment
Florida,Washington County,2003,21299,4.0,0.018780224423681862,Treatment
Florida,Alachua County,2004,228346,1.0,0.00043793191034657933,Treatment
Florida,Baker County,2004,23789,5.0,0.021018117617386187,Treatment
Florida,Bay County,2004,157841,18.0,0.011403881120874804,Treatment
Florida,Bradford County,2004,27791,9.0,0.03238458493756972,Treatment
Florida,Brevard County,2004,515890,111.0,0.021516214696931515,Treatment
Florida,Broward County,2004,1741272,272.0,0.015620764590483279,Treatment
Florida,Calhoun County,2004,13058,5.0,0.0382907030173074,Treatment
Florida,Charlotte County,2004,156281,17.0,0.010877841836179703,Treatment
Florida,Citrus County,2004,129208,12.0,0.009287350628444059,Treatment
Florida,Clay County,2004,162473,22.0,0.01354071137973694,Treatment
Florida,Collier County,2004,295453,29.0,0.009815435957665009,Treatment
Florida,Columbia County,2004,61457,2.0,0.0032543078900694796,Treatment
Florida,DeSoto County,2004,34240,9.0,0.026285046728971962,Treatment
Florida,Dixie County,2004,14199,8.0,0.0563419959152053,Treatment
Florida,Duval County,2004,821644,109.0,0.013266086042130169,Treatment
Florida,Escambia County,2004,301768,33.0,0.010935553140160653,Treatment
Florida,Flagler County,2004,68241,3.0,0.004396184112190619,Treatment
Florida,Franklin County,2004,9981,0.0,0.0,Treatment
Florida,Gadsden County,2004,45506,6.0,0.0131850744956709,Treatment
Florida,Gilchrist County,2004,15714,5.0,0.03181876034109711,Treatment
Florida,Glades County,2004,11123,1.0,0.008990380293086398,Treatment
Florida,Gulf County,2004,15364,9.0,0.05857849518354595,Treatment
Florida,Hamilton County,2004,13894,8.0,0.0575788109975529,Treatment
Florida,Hardee County,2004,27657,6.0,0.021694326933506886,Treatment
Florida,Hendry County,2004,37221,8.0,0.021493243061712474,Treatment
Florida,Hernando County,2004,149114,14.0,0.009388789784996713,Treatment
Florida,Highlands County,2004,92752,8.0,0.008625150940141452,Treatment
Florida,Hillsborough County,2004,1099688,146.0,0.013276492968914819,Treatment
Florida,Holmes County,2004,18819,4.0,0.02125511451192943,Treatment
Florida,Indian River County,2004,124105,10.0,0.008057693082470488,Treatment
Florida,Jackson County,2004,47424,0.0,0.0,Treatment
Florida,Jefferson County,2004,13723,0.0,0.0,Treatment
Florida,Lafayette County,2004,7438,5.0,0.06722237160527024,Treatment
Florida,Lake County,2004,260829,10.0,0.003833929509372041,Treatment
Florida,Lee County,2004,512180,98.0,0.019133898238900385,Treatment
Florida,Leon County,2004,250863,9.0,0.0035876155511175424,Treatment
Florida,Levy County,2004,36729,3.0,0.008167932696234583,Treatment
Florida,Liberty County,2004,7292,5.0,0.06856829402084476,Treatment
Florida,Madison County,2004,18859,7.0,0.03711755660427382,Treatment
Florida,Manatee County,2004,294894,46.0,0.015598825340630871,Treatment
Florida,Marion County,2004,289817,18.0,0.006210815790654103,Treatment
Florida,Martin County,2004,137009,16.0,0.011678064944638673,Treatment
Florida,Miami-Dade County,2004,2381215,123.0,0.0051654302530430895,Treatment
Florida,Monroe County,2004,77901,14.0,0.017971527964981193,Treatment
Florida,Nassau County,2004,62909,13.0,0.02066476974677709,Treatment
Florida,Okaloosa County,2004,182220,22.0,0.012073317967292285,Treatment
Florida,Okeechobee County,2004,38672,5.0,0.0129292511377741,Treatment
Florida,Orange County,2004,993478,97.0,0.009763678712563338,Treatment
Florida,Osceola County,2004,220191,13.0,0.005903965193854426,Treatment
Florida,Palm Beach County,2004,1240191,196.0,0.015804017284434414,Treatment
Florida,Pasco County,2004,404697,83.0,0.020509171058841553,Treatment
Florida,Pinellas County,2004,924605,182.0,0.019684081310397412,Treatment
Florida,Polk County,2004,521029,62.0,0.01189952958472561,Treatment
Florida,Putnam County,2004,72019,10.0,0.013885224732362294,Treatment
Florida,St. Johns County,2004,151916,10.0,0.006582585112825509,Treatment
Florida,St. Lucie County,2004,225240,27.0,0.011987213638785296,Treatment
Florida,Santa Rosa County,2004,138284,18.0,0.013016690289549044,Treatment
Florida,Sarasota County,2004,354095,59.0,0.016662195173611602,Treatment
Florida,Seminole County,2004,392099,23.0,0.005865865508455773,Treatment
Florida,Sumter County,2004,60069,1.0,0.0016647522016347866,Treatment
Florida,Suwannee County,2004,37103,4.0,0.010780799396275234,Treatment
Florida,Taylor County,2004,19573,3.0,0.015327236499259184,Treatment
Florida,Union County,2004,14086,7.0,0.04969473235837001,Treatment
Florida,Volusia County,2004,476695,74.0,0.015523552795812837,Treatment
Florida,Wakulla County,2004,26691,0.0,0.0,Treatment
Florida,Walton County,2004,47684,5.0,0.010485697508598272,Treatment
Florida,Washington County,2004,21651,4.0,0.01847489723338414,Treatment
Florida,Alachua County,2005,231849,3.0,0.0012939456284046945,Treatment
Florida,Baker County,2005,24382,9.0,0.03691247641702895,Treatment
Florida,Bay County,2005,161586,17.0,0.010520713428143527,Treatment
Florida,Bradford County,2005,28191,8.0,0.02837785108722642,Treatment
Florida,Brevard County,2005,526088,119.0,0.022619789845044935,Treatment
Florida,Broward County,2005,1766620,277.0,0.015679659462702788,Treatment
Florida,Calhoun County,2005,13352,1.0,0.007489514679448772,Treatment
Florida,Charlotte County,2005,153407,11.0,0.007170468101194861,Treatment
Florida,Citrus County,2005,132947,14.0,0.010530512158980647,Treatment
Florida,Clay County,2005,168280,14.0,0.008319467554076539,Treatment
Florida,Collier County,2005,306640,43.0,0.014022958518132012,Treatment
Florida,Columbia County,2005,63916,10.0,0.015645534764378247,Treatment
Florida,DeSoto County,2005,34258,1.0,0.0029190262128553916,Treatment
Florida,Dixie County,2005,14600,7.0,0.04794520547945205,Treatment
Florida,Duval County,2005,830828,102.0,0.012276909300119881,Treatment
Florida,Escambia County,2005,302476,32.0,0.010579351750221505,Treatment
Florida,Flagler County,2005,75420,6.0,0.007955449482895784,Treatment
Florida,Franklin County,2005,10055,5.0,0.04972650422675286,Treatment
Florida,Gadsden County,2005,45863,0.0,0.0,Treatment
Florida,Gilchrist County,2005,16217,1.0,0.006166368625516433,Treatment
Florida,Glades County,2005,11270,1.0,0.008873114463176575,Treatment
Florida,Gulf County,2005,15658,0.0,0.0,Treatment
Florida,Hamilton County,2005,13762,2.0,0.014532771399505887,Treatment
Florida,Hardee County,2005,27846,0.0,0.0,Treatment
Florida,Hendry County,2005,38521,9.0,0.023363879442382076,Treatment
Florida,Hernando County,2005,156478,19.0,0.012142281982131674,Treatment
Florida,Highlands County,2005,95174,1.0,0.0010507071258957278,Treatment
Florida,Hillsborough County,2005,1132025,162.0,0.014310638015944878,Treatment
Florida,Holmes County,2005,18882,0.0,0.0,Treatment
Florida,Indian River County,2005,126778,15.0,0.01183170581646658,Treatment
Florida,Jackson County,2005,48460,2.0,0.004127115146512587,Treatment
Florida,Jefferson County,2005,13831,7.0,0.05061094642469814,Treatment
Florida,Lafayette County,2005,7868,5.0,0.06354855109303507,Treatment
Florida,Lake County,2005,275559,18.0,0.006532176412310975,Treatment
Florida,Lee County,2005,541542,81.0,0.014957288631352693,Treatment
Florida,Leon County,2005,253978,16.0,0.00629975824677728,Treatment
Florida,Levy County,2005,37357,4.0,0.010707497925422277,Treatment
Florida,Liberty County,2005,7577,9.0,0.11878051999472086,Treatment
Florida,Madison County,2005,18801,9.0,0.04786979415988511,Treatment
Florida,Manatee County,2005,305054,43.0,0.014095864994394434,Treatment
Florida,Marion County,2005,301714,28.0,0.009280311818477101,Treatment
Florida,Martin County,2005,138474,25.0,0.018053930701792394,Treatment
Florida,Miami-Dade County,2005,2413583,124.0,0.005137590047659434,Treatment
Florida,Monroe County,2005,76135,0.0,0.0,Treatment
Florida,Nassau County,2005,64526,17.0,0.02634596906673279,Treatment
Florida,Okaloosa County,2005,183398,21.0,0.01145050654859922,Treatment
Florida,Okeechobee County,2005,39380,0.0,0.0,Treatment
Florida,Orange County,2005,1029447,90.0,0.008742557897589676,Treatment
Florida,Osceola County,2005,231926,16.0,0.00689875218819796,Treatment
Florida,Palm Beach County,2005,1262956,229.0,0.018132064775019874,Treatment
Florida,Pasco County,2005,425683,84.0,0.019732993800551116,Treatment
Florida,Pinellas County,2005,924628,176.0,0.019034682055918704,Treatment
Florida,Polk County,2005,538638,60.0,0.011139206665701269,Treatment
Florida,Putnam County,2005,72750,6.0,0.008247422680412371,Treatment
Florida,St. Johns County,2005,160508,5.0,0.003115109527250978,Treatment
Florida,St. Lucie County,2005,237569,25.0,0.01052325850594985,Treatment
Florida,Santa Rosa County,2005,142364,22.0,0.015453344946756202,Treatment
Florida,Sarasota County,2005,363146,60.0,0.01652228029497778,Treatment
Florida,Seminole County,2005,402834,41.0,0.010177889651816877,Treatment
Florida,Sumter County,2005,63405,6.0,0.009462976105985333,Treatment
Florida,Suwannee County,2005,38055,7.0,0.018394429115753515,Treatment
Florida,Taylor County,2005,19861,6.0,0.030209959216555057,Treatment
Florida,Union County,2005,14350,2.0,0.013937282229965157,Treatment
Florida,Volusia County,2005,485940,85.0,0.017491871424455695,Treatment
Florida,Wakulla County,2005,27799,8.0,0.028778013597611424,Treatment
Florida,Walton County,2005,49581,10.0,0.020169016357072266,Treatment
Florida,Washington County,2005,21822,2.0,0.009165062780680048,Treatment
Florida,Alachua County,2006,237199,6.0,0.0025295216253019615,Treatment
Florida,Baker County,2006,25021,6.0,0.023979856920187042,Treatment
Florida,Bay County,2006,163802,21.0,0.012820356283806058,Treatment
Florida,Bradford County,2006,28610,0.0,0.0,Treatment
Florida,Brevard County,2006,530319,107.0,0.020176535255195457,Treatment
Florida,Broward County,2006,1762334,258.0,0.014639676701465217,Treatment
Florida,Calhoun County,2006,13394,5.0,0.0373301478273854,Treatment
Florida,Charlotte County,2006,154885,3.0,0.0019369209413435775,Treatment
Florida,Citrus County,2006,136796,23.0,0.016813357115705137,Treatment
Florida,Clay County,2006,176720,15.0,0.008488003621548211,Treatment
Florida,Collier County,2006,311650,43.0,0.013797529279640623,Treatment
Florida,Columbia County,2006,66975,7.0,0.010451661067562523,Treatment
Florida,DeSoto County,2006,34764,2.0,0.005753077896674721,Treatment
Florida,Dixie County,2006,14859,0.0,0.0,Treatment
Florida,Duval County,2006,842100,146.0,0.01733760836005225,Treatment
Florida,Escambia County,2006,305287,45.0,0.014740228047705929,Treatment
Florida,Flagler County,2006,82285,4.0,0.0048611533086224705,Treatment
Florida,Franklin County,2006,11134,6.0,0.05388898868331238,Treatment
Florida,Gadsden County,2006,46109,6.0,0.013012643952373722,Treatment
Florida,Gilchrist County,2006,16558,4.0,0.024157506945283246,Treatment
Florida,Glades County,2006,11093,5.0,0.04507346975570179,Treatment
Florida,Gulf County,2006,15713,7.0,0.04454909947177496,Treatment
Florida,Hamilton County,2006,14124,0.0,0.0,Treatment
Florida,Hardee County,2006,28192,7.0,0.024829738933030646,Treatment
Florida,Hendry County,2006,39106,1.0,0.002557152355137319,Treatment
Florida,Hernando County,2006,163551,25.0,0.015285751844990248,Treatment
Florida,Highlands County,2006,97265,8.0,0.008224952449493651,Treatment
Florida,Hillsborough County,2006,1158212,185.0,0.015972896153726605,Treatment
Florida,Holmes County,2006,19055,3.0,0.01574389923904487,Treatment
Florida,Indian River County,2006,129980,23.0,0.017695030004616096,Treatment
Florida,Jackson County,2006,48832,2.0,0.0040956749672346,Treatment
Florida,Jefferson County,2006,13988,8.0,0.057191878753217046,Treatment
Florida,Lafayette County,2006,8013,6.0,0.07487832272557095,Treatment
Florida,Lake County,2006,291330,16.0,0.005492053684824769,Treatment
Florida,Lee County,2006,565956,98.0,0.01731583373972535,Treatment
Florida,Leon County,2006,258104,4.0,0.0015497628862783995,Treatment
Florida,Levy County,2006,38240,6.0,0.015690376569037656,Treatment
Florida,Liberty County,2006,7729,2.0,0.025876568766981498,Treatment
Florida,Madison County,2006,18981,7.0,0.0368789842474053,Treatment
Florida,Manatee County,2006,311553,54.0,0.01733252448219083,Treatment
Florida,Marion County,2006,313964,55.0,0.017517931992202928,Treatment
Florida,Martin County,2006,137740,17.0,0.01234209379991288,Treatment
Florida,Miami-Dade County,2006,2438702,142.0,0.005822769653692825,Treatment
Florida,Monroe County,2006,74104,15.0,0.020241822303789268,Treatment
Florida,Nassau County,2006,66529,7.0,0.010521727367012882,Treatment
Florida,Okaloosa County,2006,182462,27.0,0.014797601692407186,Treatment
Florida,Okeechobee County,2006,39813,1.0,0.002511742395699897,Treatment
Florida,Orange County,2006,1053941,108.0,0.010247252929718077,Treatment
Florida,Osceola County,2006,246259,13.0,0.005278994879374967,Treatment
Florida,Palm Beach County,2006,1265707,211.0,0.016670524852908295,Treatment
Florida,Pasco County,2006,444325,101.0,0.022731108985539865,Treatment
Florida,Pinellas County,2006,918551,213.0,0.023188696109415808,Treatment
Florida,Polk County,2006,557477,67.0,0.012018433047462048,Treatment
Florida,Putnam County,2006,73411,7.0,0.00953535573687867,Treatment
Florida,St. Johns County,2006,168762,2.0,0.001185100911342601,Treatment
Florida,St. Lucie County,2006,249741,28.0,0.011211615233381784,Treatment
Florida,Santa Rosa County,2006,144279,28.0,0.019406843684805136,Treatment
Florida,Sarasota County,2006,365613,76.0,0.0207870070265554,Treatment
Florida,Seminole County,2006,408464,47.0,0.011506521994594383,Treatment
Florida,Sumter County,2006,68577,0.0,0.0,Treatment
Florida,Suwannee County,2006,38773,1.0,0.0025791143321383437,Treatment
Florida,Taylor County,2006,20016,2.0,0.009992006394884092,Treatment
Florida,Union County,2006,14274,9.0,0.06305170239596469,Treatment
Florida,Volusia County,2006,494302,80.0,0.016184437853781698,Treatment
Florida,Wakulla County,2006,29158,4.0,0.013718362027573908,Treatment
Florida,Walton County,2006,51372,16.0,0.031145371019232267,Treatment
Florida,Washington County,2006,22371,6.0,0.026820437173125922,Treatment
Florida,Alachua County,2007,240196,17.0,0.0070775533314459856,Treatment
Florida,Baker County,2007,25605,5.0,0.019527436047646944,Treatment
Florida,Bay County,2007,163300,30.0,0.01837109614206981,Treatment
Florida,Bradford County,2007,28997,2.0,0.006897265234334586,Treatment
Florida,Brevard County,2007,534407,104.0,0.019460822930837358,Treatment
Florida,Broward County,2007,1746968,262.0,0.014997412660105966,Treatment
Florida,Calhoun County,2007,13515,7.0,0.05179430262671106,Treatment
Florida,Charlotte County,2007,157235,8.0,0.005087925716284542,Treatment
Florida,Citrus County,2007,139838,17.0,0.012156924441139033,Treatment
Florida,Clay County,2007,182392,26.0,0.014255011184701084,Treatment
Florida,Collier County,2007,313463,38.0,0.012122642863751065,Treatment
